,year,artist,track,time,date,week,place
2967,2000,"McEntire, Reba",What Do You Say,3:26,2000-01-29,14,31
2968,2000,"McEntire, Reba",What Do You Say,3:26,2000-02-05,15,34
2969,2000,"McEntire, Reba",What Do You Say,3:26,2000-02-12,16,41
2970,2000,"McEntire, Reba",What Do You Say,3:26,2000-02-19,17,50
2971,2000,"McEntire, Reba",What Do You Say,3:26,2000-02-26,18,60
2972,2000,"McEntire, Reba",What Do You Say,3:26,2000-03-04,19,68
2973,2000,"McEntire, Reba",What Do You Say,3:26,2000-03-11,20,71
2974,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-07-29,1,76
2975,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-08-05,2,69
2976,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-08-12,3,51
2977,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-08-19,4,42
2978,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-08-26,5,37
2979,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-09-02,6,32
2980,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-09-09,7,32
2981,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-09-16,8,34
2982,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-09-23,9,34
2983,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-09-30,10,38
2984,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-10-07,11,50
2985,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-10-14,12,53
2986,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-10-21,13,53
2987,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-10-28,14,63
2988,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-11-04,15,65
2989,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-11-11,16,72
2990,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-11-18,17,79
2991,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-11-25,18,84
2992,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-12-02,19,89
2993,2000,"Braxton, Toni",Just Be A Man About It,4:10,2000-12-09,20,90
2994,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,1,90
2995,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-11,2,84
2996,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-18,3,79
2997,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-25,4,67
2998,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-01-01,5,67
2999,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-01-08,6,39
3000,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-01-15,7,33
3001,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-01-22,8,32
3002,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-01-29,9,38
3003,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-02-05,10,38
3004,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-02-12,11,49
3005,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-02-19,12,51
3006,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-02-26,13,61
3007,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-03-04,14,61
3008,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-03-11,15,66
3009,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-03-18,16,88
3010,2000,"Iglesias, Enrique",Rhythm Divine,7:35,2000-03-25,17,96
3011,2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-10,1,91
3012,2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-17,2,80
3013,2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-24,3,75
3014,2000,"Fabian, Lara",I Will Love Again,3:43,2000-07-01,4,61
3015,2000,"Fabian, Lara",I Will Love Again,3:43,2000-07-08,5,60
3016,2000,"Fabian, Lara",I Will Love Again,3:43,2000-07-15,6,52
3017,2000,"Fabian, Lara",I Will Love Again,3:43,2000-07-22,7,45
3018,2000,"Fabian, Lara",I Will Love Again,3:43,2000-07-29,8,40
3019,2000,"Fabian, Lara",I Will Love Again,3:43,2000-08-05,9,36
3020,2000,"Fabian, Lara",I Will Love Again,3:43,2000-08-12,10,32
3021,2000,"Fabian, Lara",I Will Love Again,3:43,2000-08-19,11,37
3022,2000,"Fabian, Lara",I Will Love Again,3:43,2000-08-26,12,45
3023,2000,"Fabian, Lara",I Will Love Again,3:43,2000-09-02,13,68
3024,2000,"Fabian, Lara",I Will Love Again,3:43,2000-09-09,14,80
3025,2000,"Fabian, Lara",I Will Love Again,3:43,2000-09-16,15,80
3026,2000,"Fabian, Lara",I Will Love Again,3:43,2000-09-23,16,89
3027,2000,"Fabian, Lara",I Will Love Again,3:43,2000-09-30,17,96
3028,2000,Bon Jovi,It's My Life,3:44,2000-08-12,1,64
3029,2000,Bon Jovi,It's My Life,3:44,2000-08-19,2,58
3030,2000,Bon Jovi,It's My Life,3:44,2000-08-26,3,51
3031,2000,Bon Jovi,It's My Life,3:44,2000-09-02,4,51
3032,2000,Bon Jovi,It's My Life,3:44,2000-09-09,5,48
3033,2000,Bon Jovi,It's My Life,3:44,2000-09-16,6,45
3034,2000,Bon Jovi,It's My Life,3:44,2000-09-23,7,36
3035,2000,Bon Jovi,It's My Life,3:44,2000-09-30,8,33
3036,2000,Bon Jovi,It's My Life,3:44,2000-10-07,9,34
3037,2000,Bon Jovi,It's My Life,3:44,2000-10-14,10,34
3038,2000,Bon Jovi,It's My Life,3:44,2000-10-21,11,35
3039,2000,Bon Jovi,It's My Life,3:44,2000-10-28,12,34
3040,2000,Bon Jovi,It's My Life,3:44,2000-11-04,13,39
3041,2000,Bon Jovi,It's My Life,3:44,2000-11-11,14,44
3042,2000,Bon Jovi,It's My Life,3:44,2000-11-18,15,51
3043,2000,Bon Jovi,It's My Life,3:44,2000-11-25,16,58
3044,2000,Bon Jovi,It's My Life,3:44,2000-12-02,17,61
3045,2000,Bon Jovi,It's My Life,3:44,2000-12-09,18,84
3046,2000,Bon Jovi,It's My Life,3:44,2000-12-16,19,85
3047,2000,Bon Jovi,It's My Life,3:44,2000-12-23,20,87
3048,2000,"Evans, Sara",Born To Fly,5:36,2000-10-21,1,77
3049,2000,"Evans, Sara",Born To Fly,5:36,2000-10-28,2,71
3050,2000,"Evans, Sara",Born To Fly,5:36,2000-11-04,3,64
3051,2000,"Evans, Sara",Born To Fly,5:36,2000-11-11,4,57
3052,2000,"Evans, Sara",Born To Fly,5:36,2000-11-18,5,55
3053,2000,"Evans, Sara",Born To Fly,5:36,2000-11-25,6,51
3054,2000,"Evans, Sara",Born To Fly,5:36,2000-12-02,7,46
3055,2000,"Evans, Sara",Born To Fly,5:36,2000-12-09,8,44
3056,2000,"Evans, Sara",Born To Fly,5:36,2000-12-16,9,36
3057,2000,"Evans, Sara",Born To Fly,5:36,2000-12-23,10,39
3058,2000,"Evans, Sara",Born To Fly,5:36,2000-12-30,11,34
3059,2000,"Evans, Sara",Born To Fly,5:36,2001-01-06,12,46
3060,2000,"Evans, Sara",Born To Fly,5:36,2001-01-13,13,44
3061,2000,"Evans, Sara",Born To Fly,5:36,2001-01-20,14,36
3062,2000,"Evans, Sara",Born To Fly,5:36,2001-01-27,15,42
3063,2000,"Evans, Sara",Born To Fly,5:36,2001-02-03,16,53
3064,2000,"Evans, Sara",Born To Fly,5:36,2001-02-10,17,58
3065,2000,"Evans, Sara",Born To Fly,5:36,2001-02-17,18,74
3066,2000,"Evans, Sara",Born To Fly,5:36,2001-02-24,19,81
3067,2000,"Evans, Sara",Born To Fly,5:36,2001-03-03,20,86
3068,2000,"Chesney, Kenny",I Lost It,3:54,2000-10-21,1,75
3069,2000,"Chesney, Kenny",I Lost It,3:54,2000-10-28,2,67
3070,2000,"Chesney, Kenny",I Lost It,3:54,2000-11-04,3,61
3071,2000,"Chesney, Kenny",I Lost It,3:54,2000-11-11,4,58
3072,2000,"Chesney, Kenny",I Lost It,3:54,2000-11-18,5,58
3073,2000,"Chesney, Kenny",I Lost It,3:54,2000-11-25,6,53
3074,2000,"Chesney, Kenny",I Lost It,3:54,2000-12-02,7,47
3075,2000,"Chesney, Kenny",I Lost It,3:54,2000-12-09,8,47
3076,2000,"Chesney, Kenny",I Lost It,3:54,2000-12-16,9,40
3077,2000,"Chesney, Kenny",I Lost It,3:54,2000-12-23,10,34
3078,2000,"Chesney, Kenny",I Lost It,3:54,2000-12-30,11,36
3079,2000,"Chesney, Kenny",I Lost It,3:54,2001-01-06,12,45
3080,2000,"Chesney, Kenny",I Lost It,3:54,2001-01-13,13,42
3081,2000,"Chesney, Kenny",I Lost It,3:54,2001-01-20,14,45
3082,2000,"Chesney, Kenny",I Lost It,3:54,2001-01-27,15,60
3083,2000,"Chesney, Kenny",I Lost It,3:54,2001-02-03,16,70
3084,2000,"Chesney, Kenny",I Lost It,3:54,2001-02-10,17,82
3085,2000,"Chesney, Kenny",I Lost It,3:54,2001-02-17,18,88
3086,2000,"Chesney, Kenny",I Lost It,3:54,2001-02-24,19,89
3087,2000,"Chesney, Kenny",I Lost It,3:54,2001-03-03,20,92
3088,2000,J-Shin,One Night Stand,4:34,1999-12-25,1,96
3089,2000,J-Shin,One Night Stand,4:34,2000-01-01,2,96
3090,2000,J-Shin,One Night Stand,4:34,2000-01-08,3,69
3091,2000,J-Shin,One Night Stand,4:34,2000-01-15,4,74
3092,2000,J-Shin,One Night Stand,4:34,2000-01-22,5,72
3093,2000,J-Shin,One Night Stand,4:34,2000-01-29,6,62
3094,2000,J-Shin,One Night Stand,4:34,2000-02-05,7,49
3095,2000,J-Shin,One Night Stand,4:34,2000-02-12,8,45
3096,2000,J-Shin,One Night Stand,4:34,2000-02-19,9,38
3097,2000,J-Shin,One Night Stand,4:34,2000-02-26,10,34
3098,2000,J-Shin,One Night Stand,4:34,2000-03-04,11,38
3099,2000,J-Shin,One Night Stand,4:34,2000-03-11,12,45
3100,2000,J-Shin,One Night Stand,4:34,2000-03-18,13,47
3101,2000,J-Shin,One Night Stand,4:34,2000-03-25,14,58
3102,2000,J-Shin,One Night Stand,4:34,2000-04-01,15,68
3103,2000,J-Shin,One Night Stand,4:34,2000-04-08,16,88
3104,2000,J-Shin,One Night Stand,4:34,2000-04-15,17,99
3105,2000,Eve,Love Is Blind,3:51,2000-01-08,1,94
3106,2000,Eve,Love Is Blind,3:51,2000-01-15,2,91
3107,2000,Eve,Love Is Blind,3:51,2000-01-22,3,57
3108,2000,Eve,Love Is Blind,3:51,2000-01-29,4,46
3109,2000,Eve,Love Is Blind,3:51,2000-02-05,5,46
3110,2000,Eve,Love Is Blind,3:51,2000-02-12,6,40
3111,2000,Eve,Love Is Blind,3:51,2000-02-19,7,34
3112,2000,Eve,Love Is Blind,3:51,2000-02-26,8,39
3113,2000,Eve,Love Is Blind,3:51,2000-03-04,9,42
3114,2000,Eve,Love Is Blind,3:51,2000-03-11,10,46
3115,2000,Eve,Love Is Blind,3:51,2000-03-18,11,50
3116,2000,Eve,Love Is Blind,3:51,2000-03-25,12,59
3117,2000,Eve,Love Is Blind,3:51,2000-04-01,13,66
3118,2000,Eve,Love Is Blind,3:51,2000-04-08,14,78
3119,2000,Eve,Love Is Blind,3:51,2000-04-15,15,87
3120,2000,Eve,Love Is Blind,3:51,2000-04-22,16,99
3121,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,1,84
3122,2000,Aaliyah,I Don't Wanna,4:15,2000-02-05,2,62
3123,2000,Aaliyah,I Don't Wanna,4:15,2000-02-12,3,51
3124,2000,Aaliyah,I Don't Wanna,4:15,2000-02-19,4,41
3125,2000,Aaliyah,I Don't Wanna,4:15,2000-02-26,5,38
3126,2000,Aaliyah,I Don't Wanna,4:15,2000-03-04,6,35
3127,2000,Aaliyah,I Don't Wanna,4:15,2000-03-11,7,35
3128,2000,Aaliyah,I Don't Wanna,4:15,2000-03-18,8,38
3129,2000,Aaliyah,I Don't Wanna,4:15,2000-03-25,9,38
3130,2000,Aaliyah,I Don't Wanna,4:15,2000-04-01,10,36
3131,2000,Aaliyah,I Don't Wanna,4:15,2000-04-08,11,37
3132,2000,Aaliyah,I Don't Wanna,4:15,2000-04-15,12,37
3133,2000,Aaliyah,I Don't Wanna,4:15,2000-04-22,13,38
3134,2000,Aaliyah,I Don't Wanna,4:15,2000-04-29,14,49
3135,2000,Aaliyah,I Don't Wanna,4:15,2000-05-06,15,61
3136,2000,Aaliyah,I Don't Wanna,4:15,2000-05-13,16,63
3137,2000,Aaliyah,I Don't Wanna,4:15,2000-05-20,17,62
3138,2000,Aaliyah,I Don't Wanna,4:15,2000-05-27,18,67
3139,2000,Aaliyah,I Don't Wanna,4:15,2000-06-03,19,83
3140,2000,Aaliyah,I Don't Wanna,4:15,2000-06-10,20,86
3141,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,1,81
3142,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-16,2,67
3143,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-23,3,64
3144,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-30,4,56
3145,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-10-07,5,45
3146,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-10-14,6,41
3147,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-10-21,7,41
3148,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-10-28,8,35
3149,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-11-04,9,35
3150,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-11-11,10,38
3151,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-11-18,11,37
3152,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-11-25,12,42
3153,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-12-02,13,45
3154,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-12-09,14,50
3155,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-12-16,15,57
3156,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-12-23,16,63
3157,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-12-30,17,62
3158,2000,"Montgomery, John Michael",The Little Girl,3:52,2001-01-06,18,83
3159,2000,"Montgomery, John Michael",The Little Girl,3:52,2001-01-13,19,74
3160,2000,"Montgomery, John Michael",The Little Girl,3:52,2001-01-20,20,74
3161,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-08-26,1,99
3162,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-09-02,2,75
3163,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-09-09,3,57
3164,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-09-16,4,35
3165,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-09-23,5,35
3166,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-09-30,6,37
3167,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-10-07,7,43
3168,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-10-14,8,79
3169,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-10-21,9,51
3170,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-10-28,10,55
3171,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-11-04,11,67
3172,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-11-11,12,83
3173,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-11-18,13,86
3174,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-11-25,14,92
3175,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,2000-12-02,15,100
3176,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-09-30,1,81
3177,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-10-07,2,81
3178,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-10-14,3,76
3179,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-10-21,4,67
3180,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-10-28,5,53
3181,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-11-04,6,46
3182,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-11-11,7,43
3183,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-11-18,8,38
3184,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-11-25,9,36
3185,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-12-02,10,35
3186,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-12-09,11,43
3187,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-12-16,12,41
3188,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-12-23,13,46
3189,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2000-12-30,14,51
3190,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-01-06,15,62
3191,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-01-13,16,58
3192,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-01-20,17,63
3193,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-01-27,18,70
3194,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-02-03,19,74
3195,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,2001-02-10,20,79
3196,2000,Ice Cube,You Can Do It,4:20,1999-12-04,1,86
3197,2000,Ice Cube,You Can Do It,4:20,1999-12-11,2,66
3198,2000,Ice Cube,You Can Do It,4:20,1999-12-18,3,50
3199,2000,Ice Cube,You Can Do It,4:20,1999-12-25,4,42
3200,2000,Ice Cube,You Can Do It,4:20,2000-01-01,5,42
3201,2000,Ice Cube,You Can Do It,4:20,2000-01-08,6,40
3202,2000,Ice Cube,You Can Do It,4:20,2000-01-15,7,35
3203,2000,Ice Cube,You Can Do It,4:20,2000-01-22,8,46
3204,2000,Ice Cube,You Can Do It,4:20,2000-01-29,9,45
3205,2000,Ice Cube,You Can Do It,4:20,2000-02-05,10,54
3206,2000,Ice Cube,You Can Do It,4:20,2000-02-12,11,73
3207,2000,Ice Cube,You Can Do It,4:20,2000-02-19,12,89
3208,2000,"Wills, Mark",Back At One,4:00,2000-01-15,1,89
3209,2000,"Wills, Mark",Back At One,4:00,2000-01-22,2,55
3210,2000,"Wills, Mark",Back At One,4:00,2000-01-29,3,51
3211,2000,"Wills, Mark",Back At One,4:00,2000-02-05,4,43
3212,2000,"Wills, Mark",Back At One,4:00,2000-02-12,5,37
3213,2000,"Wills, Mark",Back At One,4:00,2000-02-19,6,37
3214,2000,"Wills, Mark",Back At One,4:00,2000-02-26,7,36
3215,2000,"Wills, Mark",Back At One,4:00,2000-03-04,8,39
3216,2000,"Wills, Mark",Back At One,4:00,2000-03-11,9,42
3217,2000,"Wills, Mark",Back At One,4:00,2000-03-18,10,46
3218,2000,"Wills, Mark",Back At One,4:00,2000-03-25,11,45
3219,2000,"Wills, Mark",Back At One,4:00,2000-04-01,12,52
3220,2000,"Wills, Mark",Back At One,4:00,2000-04-08,13,64
3221,2000,"Wills, Mark",Back At One,4:00,2000-04-15,14,74
3222,2000,"Wills, Mark",Back At One,4:00,2000-04-22,15,84
3223,2000,"Wills, Mark",Back At One,4:00,2000-04-29,16,90
3224,2000,"Wills, Mark",Back At One,4:00,2000-05-06,17,94
3225,2000,"Wills, Mark",Back At One,4:00,2000-05-13,18,99
3226,2000,Lucy Pearl,Dance Tonight,3:45,2000-05-20,1,80
3227,2000,Lucy Pearl,Dance Tonight,3:45,2000-05-27,2,75
3228,2000,Lucy Pearl,Dance Tonight,3:45,2000-06-03,3,63
3229,2000,Lucy Pearl,Dance Tonight,3:45,2000-06-10,4,59
3230,2000,Lucy Pearl,Dance Tonight,3:45,2000-06-17,5,55
3231,2000,Lucy Pearl,Dance Tonight,3:45,2000-06-24,6,49
3232,2000,Lucy Pearl,Dance Tonight,3:45,2000-07-01,7,42
3233,2000,Lucy Pearl,Dance Tonight,3:45,2000-07-08,8,42
3234,2000,Lucy Pearl,Dance Tonight,3:45,2000-07-15,9,40
3235,2000,Lucy Pearl,Dance Tonight,3:45,2000-07-22,10,40
3236,2000,Lucy Pearl,Dance Tonight,3:45,2000-07-29,11,36
3237,2000,Lucy Pearl,Dance Tonight,3:45,2000-08-05,12,43
3238,2000,Lucy Pearl,Dance Tonight,3:45,2000-08-12,13,46
3239,2000,Lucy Pearl,Dance Tonight,3:45,2000-08-19,14,54
3240,2000,Lucy Pearl,Dance Tonight,3:45,2000-08-26,15,72
3241,2000,Lucy Pearl,Dance Tonight,3:45,2000-09-02,16,84
3242,2000,Lucy Pearl,Dance Tonight,3:45,2000-09-09,17,84
3243,2000,Lucy Pearl,Dance Tonight,3:45,2000-09-16,18,86
3244,2000,Lucy Pearl,Dance Tonight,3:45,2000-09-23,19,92
3245,2000,"Jackson, Alan",It Must Be Love,2:53,2000-06-24,1,76
3246,2000,"Jackson, Alan",It Must Be Love,2:53,2000-07-01,2,74
3247,2000,"Jackson, Alan",It Must Be Love,2:53,2000-07-08,3,68
3248,2000,"Jackson, Alan",It Must Be Love,2:53,2000-07-15,4,63
3249,2000,"Jackson, Alan",It Must Be Love,2:53,2000-07-22,5,57
3250,2000,"Jackson, Alan",It Must Be Love,2:53,2000-07-29,6,49
3251,2000,"Jackson, Alan",It Must Be Love,2:53,2000-08-05,7,44
3252,2000,"Jackson, Alan",It Must Be Love,2:53,2000-08-12,8,39
3253,2000,"Jackson, Alan",It Must Be Love,2:53,2000-08-19,9,39
3254,2000,"Jackson, Alan",It Must Be Love,2:53,2000-08-26,10,38
3255,2000,"Jackson, Alan",It Must Be Love,2:53,2000-09-02,11,37
3256,2000,"Jackson, Alan",It Must Be Love,2:53,2000-09-09,12,37
3257,2000,"Jackson, Alan",It Must Be Love,2:53,2000-09-16,13,40
3258,2000,"Jackson, Alan",It Must Be Love,2:53,2000-09-23,14,47
3259,2000,"Jackson, Alan",It Must Be Love,2:53,2000-09-30,15,62
3260,2000,"Jackson, Alan",It Must Be Love,2:53,2000-10-07,16,64
3261,2000,"Jackson, Alan",It Must Be Love,2:53,2000-10-14,17,75
3262,2000,"Jackson, Alan",It Must Be Love,2:53,2000-10-21,18,80
3263,2000,"Jackson, Alan",It Must Be Love,2:53,2000-10-28,19,84
3264,2000,"Jackson, Alan",It Must Be Love,2:53,2000-11-04,20,89
3265,2000,"Griggs, Andy",She's More,3:19,2000-03-11,1,81
3266,2000,"Griggs, Andy",She's More,3:19,2000-03-18,2,76
3267,2000,"Griggs, Andy",She's More,3:19,2000-03-25,3,69
3268,2000,"Griggs, Andy",She's More,3:19,2000-04-01,4,67
3269,2000,"Griggs, Andy",She's More,3:19,2000-04-08,5,62
3270,2000,"Griggs, Andy",She's More,3:19,2000-04-15,6,55
3271,2000,"Griggs, Andy",She's More,3:19,2000-04-22,7,52
3272,2000,"Griggs, Andy",She's More,3:19,2000-04-29,8,51
3273,2000,"Griggs, Andy",She's More,3:19,2000-05-06,9,51
3274,2000,"Griggs, Andy",She's More,3:19,2000-05-13,10,48
3275,2000,"Griggs, Andy",She's More,3:19,2000-05-20,11,47
3276,2000,"Griggs, Andy",She's More,3:19,2000-05-27,12,43
3277,2000,"Griggs, Andy",She's More,3:19,2000-06-03,13,42
3278,2000,"Griggs, Andy",She's More,3:19,2000-06-10,14,37
3279,2000,"Griggs, Andy",She's More,3:19,2000-06-17,15,41
3280,2000,"Griggs, Andy",She's More,3:19,2000-06-24,16,50
3281,2000,"Griggs, Andy",She's More,3:19,2000-07-01,17,69
3282,2000,"Griggs, Andy",She's More,3:19,2000-07-08,18,73
3283,2000,"Griggs, Andy",She's More,3:19,2000-07-15,19,77
3284,2000,"Griggs, Andy",She's More,3:19,2000-07-22,20,85
3285,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-01,1,50
3286,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-08,2,40
3287,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-15,3,39
3288,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-22,4,38
3289,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-29,5,38
3290,2000,No Doubt,Simple Kind Of Life,4:11,2000-08-05,6,48
3291,2000,No Doubt,Simple Kind Of Life,4:11,2000-08-12,7,52
3292,2000,No Doubt,Simple Kind Of Life,4:11,2000-08-19,8,55
3293,2000,No Doubt,Simple Kind Of Life,4:11,2000-08-26,9,80
3294,2000,No Doubt,Simple Kind Of Life,4:11,2000-09-02,10,85
3295,2000,No Doubt,Simple Kind Of Life,4:11,2000-09-09,11,88
3296,2000,No Doubt,Simple Kind Of Life,4:11,2000-09-16,12,100
3297,2000,No Doubt,Simple Kind Of Life,4:11,2000-09-23,13,98
3298,2000,"Jean, Wyclef",911,4:00,2000-10-07,1,77
3299,2000,"Jean, Wyclef",911,4:00,2000-10-14,2,74
3300,2000,"Jean, Wyclef",911,4:00,2000-10-21,3,64
3301,2000,"Jean, Wyclef",911,4:00,2000-10-28,4,61
3302,2000,"Jean, Wyclef",911,4:00,2000-11-04,5,53
3303,2000,"Jean, Wyclef",911,4:00,2000-11-11,6,48
3304,2000,"Jean, Wyclef",911,4:00,2000-11-18,7,43
3305,2000,"Jean, Wyclef",911,4:00,2000-11-25,8,38
3306,2000,"Jean, Wyclef",911,4:00,2000-12-02,9,42
3307,2000,"Jean, Wyclef",911,4:00,2000-12-09,10,38
3308,2000,"Jean, Wyclef",911,4:00,2000-12-16,11,44
3309,2000,"Jean, Wyclef",911,4:00,2000-12-23,12,49
3310,2000,"Jean, Wyclef",911,4:00,2000-12-30,13,53
3311,2000,"Jean, Wyclef",911,4:00,2001-01-06,14,61
3312,2000,"Jean, Wyclef",911,4:00,2001-01-13,15,66
3313,2000,"Jean, Wyclef",911,4:00,2001-01-20,16,68
3314,2000,"Jean, Wyclef",911,4:00,2001-01-27,17,80
3315,2000,"Jean, Wyclef",911,4:00,2001-02-03,18,85
3316,2000,"Jean, Wyclef",911,4:00,2001-02-10,19,96
3317,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,1,87
3318,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-13,2,78
3319,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-20,3,72
3320,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-27,4,68
3321,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-06-03,5,66
3322,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-06-10,6,64
3323,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-06-17,7,58
3324,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-06-24,8,58
3325,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-07-01,9,56
3326,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-07-08,10,54
3327,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-07-15,11,49
3328,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-07-22,12,46
3329,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-07-29,13,46
3330,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-08-05,14,41
3331,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-08-12,15,38
3332,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-08-19,16,38
3333,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-08-26,17,47
3334,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-09-02,18,65
